id,project_id,name,account_id,budget_line/obi_id,budget_line/budget_alloc
hwf_project_line_726,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Utilities Sanitation,5141-09,HoG I,
hwf_project_line_727,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Utilities Electricity,5141-10,HoG I,
hwf_project_line_728,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Utilities Drinking water,5141-11,HoG I,
hwf_project_line_729,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Utilities Used water,5141-12,HoG I,
hwf_project_line_730,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Utilities Others,5141-13,HoG I,
hwf_project_line_731,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Facilities House/ building / land Rent,5141-14,HoG I,
hwf_project_line_732,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Facilities Maintenance and dormitory improvement,5141-15,HoG I,
hwf_project_line_733,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Facilities Construction,5141-16,HoG I,
hwf_project_line_734,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Facilities Security & Emergency,5141-17,HoG I,
hwf_project_line_735,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Facilities Others,5141-18,HoG I,
hwf_project_line_736,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Equipment & Furniture Dormitory equipment,5141-19,HoG I,
hwf_project_line_737,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Equipment & Furniture Dormitory furniture,5141-20,HoG I,
hwf_project_line_738,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Equipment & Furniture Sport equipment,5141-21,HoG I,
hwf_project_line_739,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Equipment & Furniture Kitchen & Eating equipment,5141-22,HoG I,
hwf_project_line_740,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Equipment & Furniture Others,5141-23,HoG I,
hwf_project_line_741,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Transportation Car / Bus / Truck rent,5141-24,HoG I,
hwf_project_line_742,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Transportation Maintenance / repair,5141-25,HoG I,
hwf_project_line_743,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Transportation Gasoline / Petrol,5141-26,HoG I,
hwf_project_line_744,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Transportation Insurance / Tax,5141-27,HoG I,
hwf_project_line_745,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Transportation Others,5141-28,HoG I,
hwf_project_line_746,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Food Rice,5141-29,HoG I,
hwf_project_line_747,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Food Vegetable / Meat/ Fish/ Egg/ Fruit,5141-30,HoG I,
hwf_project_line_748,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Food Ingredients,5141-31,HoG I,
hwf_project_line_749,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Food Snack,5141-32,HoG I,
hwf_project_line_750,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Food Charcoal,5141-33,HoG I,
hwf_project_line_751,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Food Others,5141-34,HoG I,
hwf_project_line_752,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Medical & Health care First Aid Kit provided by HwF,5141-35,HoG I,
hwf_project_line_753,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Medical & Health care Medical supply,5141-36,HoG I,
hwf_project_line_754,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Medical & Health care Vitamine,5141-37,HoG I,
hwf_project_line_755,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Medical & Health care Milk,5141-38,HoG I,
hwf_project_line_756,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Medical & Health care Personal hygiene & Toiletries,5141-39,HoG I,
hwf_project_line_757,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Medical & Health care Health education / Training,5141-40,HoG I,
hwf_project_line_758,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Medical & Health care Others,5141-41,HoG I,
hwf_project_line_759,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Miscellanous Miscellanous,5141-42,HoG I,
hwf_project_line_760,[Ray of Hope Dormitories] Ah Yone Thit Dormitory,Ah Yone Thit Dormitory (other donor),5141-43,HoG I,
hwf_project_line_761,[Ray of Hope Dormitories] BHSOH Dormitory,Salary Director,5142-01,HoG I,
hwf_project_line_762,[Ray of Hope Dormitories] BHSOH Dormitory,Salary Head master,5142-02,HoG I,
hwf_project_line_763,[Ray of Hope Dormitories] BHSOH Dormitory,Salary Cook,5142-03,HoG I,
hwf_project_line_764,[Ray of Hope Dormitories] BHSOH Dormitory,Salary Guard / Domitory,5142-04,HoG I,
hwf_project_line_765,[Ray of Hope Dormitories] BHSOH Dormitory,Salary Driver,5142-05,HoG I,
hwf_project_line_766,[Ray of Hope Dormitories] BHSOH Dormitory,Salary Other Staff,5142-06,HoG I,
hwf_project_line_767,[Ray of Hope Dormitories] BHSOH Dormitory,Supplies & teaching resource Domitory supplies,5142-07,HoG I,
hwf_project_line_768,[Ray of Hope Dormitories] BHSOH Dormitory,Supplies & teaching resource Others,5142-08,HoG I,
hwf_project_line_769,[Ray of Hope Dormitories] BHSOH Dormitory,Utilities Sanitation,5142-09,HoG I,
hwf_project_line_770,[Ray of Hope Dormitories] BHSOH Dormitory,Utilities Electricity,5142-10,HoG I,
hwf_project_line_771,[Ray of Hope Dormitories] BHSOH Dormitory,Utilities Drinking water,5142-11,HoG I,
hwf_project_line_772,[Ray of Hope Dormitories] BHSOH Dormitory,Utilities Used water,5142-12,HoG I,
hwf_project_line_773,[Ray of Hope Dormitories] BHSOH Dormitory,Utilities Others,5142-13,HoG I,
hwf_project_line_774,[Ray of Hope Dormitories] BHSOH Dormitory,Facilities House/ building / land Rent,5142-14,HoG I,
hwf_project_line_775,[Ray of Hope Dormitories] BHSOH Dormitory,Facilities Maintenance and dormitory improvement,5142-15,HoG I,
hwf_project_line_776,[Ray of Hope Dormitories] BHSOH Dormitory,Facilities Construction,5142-16,HoG I,
hwf_project_line_777,[Ray of Hope Dormitories] BHSOH Dormitory,Facilities Security & Emergency,5142-17,HoG I,
hwf_project_line_778,[Ray of Hope Dormitories] BHSOH Dormitory,Facilities Others,5142-18,HoG I,
hwf_project_line_779,[Ray of Hope Dormitories] BHSOH Dormitory,Equipment & Furniture Dormitory equipment,5142-19,HoG I,
hwf_project_line_780,[Ray of Hope Dormitories] BHSOH Dormitory,Equipment & Furniture Dormitory furniture,5142-20,HoG I,
hwf_project_line_781,[Ray of Hope Dormitories] BHSOH Dormitory,Equipment & Furniture Sport equipment,5142-21,HoG I,
hwf_project_line_782,[Ray of Hope Dormitories] BHSOH Dormitory,Equipment & Furniture Kitchen & Eating equipment,5142-22,HoG I,
hwf_project_line_783,[Ray of Hope Dormitories] BHSOH Dormitory,Equipment & Furniture Others,5142-23,HoG I,
hwf_project_line_784,[Ray of Hope Dormitories] BHSOH Dormitory,Transportation Car / Bus / Truck rent,5142-24,HoG I,
hwf_project_line_785,[Ray of Hope Dormitories] BHSOH Dormitory,Transportation Maintenance / repair,5142-25,HoG I,
hwf_project_line_786,[Ray of Hope Dormitories] BHSOH Dormitory,Transportation Gasoline / Petrol,5142-26,HoG I,
hwf_project_line_787,[Ray of Hope Dormitories] BHSOH Dormitory,Transportation Insurance / Tax,5142-27,HoG I,
hwf_project_line_788,[Ray of Hope Dormitories] BHSOH Dormitory,Transportation Others,5142-28,HoG I,
hwf_project_line_789,[Ray of Hope Dormitories] BHSOH Dormitory,Food Rice,5142-29,HoG I,
hwf_project_line_790,[Ray of Hope Dormitories] BHSOH Dormitory,Food Vegetable / Meat/ Fish/ Egg/ Fruit,5142-30,HoG I,
hwf_project_line_791,[Ray of Hope Dormitories] BHSOH Dormitory,Food Ingredients,5142-31,HoG I,
hwf_project_line_792,[Ray of Hope Dormitories] BHSOH Dormitory,Food Snack,5142-32,HoG I,
hwf_project_line_793,[Ray of Hope Dormitories] BHSOH Dormitory,Food Charcoal,5142-33,HoG I,
hwf_project_line_794,[Ray of Hope Dormitories] BHSOH Dormitory,Food Others,5142-34,HoG I,
hwf_project_line_795,[Ray of Hope Dormitories] BHSOH Dormitory,Medical & Health care First Aid Kit provided by HwF,5142-35,HoG I,
hwf_project_line_796,[Ray of Hope Dormitories] BHSOH Dormitory,Medical & Health care Medical supply,5142-36,HoG I,
hwf_project_line_797,[Ray of Hope Dormitories] BHSOH Dormitory,Medical & Health care Vitamine,5142-37,HoG I,
hwf_project_line_798,[Ray of Hope Dormitories] BHSOH Dormitory,Medical & Health care Milk,5142-38,HoG I,
hwf_project_line_799,[Ray of Hope Dormitories] BHSOH Dormitory,Medical & Health care Personal hygiene & Toiletries,5142-39,HoG I,
hwf_project_line_800,[Ray of Hope Dormitories] BHSOH Dormitory,Medical & Health care Health education / Training,5142-40,HoG I,
hwf_project_line_801,[Ray of Hope Dormitories] BHSOH Dormitory,Medical & Health care Others,5142-41,HoG I,
hwf_project_line_802,[Ray of Hope Dormitories] BHSOH Dormitory,Miscellanous Miscellanous,5142-42,HoG I,
hwf_project_line_803,[Ray of Hope Dormitories] BHSOH Dormitory,BHSOH Dormitory (other donor),5142-43,HoG I,
hwf_project_line_804,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Salary Director,5143-01,HoG I,
hwf_project_line_805,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Salary Head master,5143-02,HoG I,
hwf_project_line_806,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Salary Cook,5143-03,HoG I,
hwf_project_line_807,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Salary Guard / Domitory,5143-04,HoG I,
hwf_project_line_808,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Salary Driver,5143-05,HoG I,
hwf_project_line_809,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Salary Other Staff,5143-06,HoG I,
hwf_project_line_810,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Supplies & teaching resource Domitory supplies,5143-07,HoG I,
hwf_project_line_811,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Supplies & teaching resource Others,5143-08,HoG I,
hwf_project_line_812,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Utilities Sanitation,5143-09,HoG I,
hwf_project_line_813,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Utilities Electricity,5143-10,HoG I,
hwf_project_line_814,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Utilities Drinking water,5143-11,HoG I,
hwf_project_line_815,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Utilities Used water,5143-12,HoG I,
hwf_project_line_816,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Utilities Others,5143-13,HoG I,
hwf_project_line_817,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Facilities House/ building / land Rent,5143-14,HoG I,
hwf_project_line_818,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Facilities Maintenance and dormitory improvement,5143-15,HoG I,
hwf_project_line_819,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Facilities Construction,5143-16,HoG I,
hwf_project_line_820,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Facilities Security & Emergency,5143-17,HoG I,
hwf_project_line_821,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Facilities Others,5143-18,HoG I,
hwf_project_line_822,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Equipment & Furniture Dormitory equipment,5143-19,HoG I,
hwf_project_line_823,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Equipment & Furniture Dormitory furniture,5143-20,HoG I,
hwf_project_line_824,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Equipment & Furniture Sport equipment,5143-21,HoG I,
hwf_project_line_825,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Equipment & Furniture Kitchen & Eating equipment,5143-22,HoG I,
hwf_project_line_826,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Equipment & Furniture Others,5143-23,HoG I,
hwf_project_line_827,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Transportation Car / Bus / Truck rent,5143-24,HoG I,
hwf_project_line_828,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Transportation Maintenance / repair,5143-25,HoG I,
hwf_project_line_829,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Transportation Gasoline / Petrol,5143-26,HoG I,
hwf_project_line_830,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Transportation Insurance / Tax,5143-27,HoG I,
hwf_project_line_831,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Transportation Others,5143-28,HoG I,
hwf_project_line_832,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Food Rice,5143-29,HoG I,
hwf_project_line_833,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Food Vegetable / Meat/ Fish/ Egg/ Fruit,5143-30,HoG I,
hwf_project_line_834,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Food Ingredients,5143-31,HoG I,
hwf_project_line_835,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Food Snack,5143-32,HoG I,
hwf_project_line_836,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Food Charcoal,5143-33,HoG I,
hwf_project_line_837,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Food Others,5143-34,HoG I,
hwf_project_line_838,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Medical & Health care First Aid Kit provided by HwF,5143-35,HoG I,
hwf_project_line_839,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Medical & Health care Medical supply,5143-36,HoG I,
hwf_project_line_840,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Medical & Health care Vitamine,5143-37,HoG I,
hwf_project_line_841,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Medical & Health care Milk,5143-38,HoG I,
hwf_project_line_842,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Medical & Health care Personal hygiene & Toiletries,5143-39,HoG I,
hwf_project_line_843,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Medical & Health care Health education / Training,5143-40,HoG I,
hwf_project_line_844,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Medical & Health care Others,5143-41,HoG I,
hwf_project_line_845,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,Miscellanous Miscellanous,5143-42,HoG I,
hwf_project_line_846,[Ray of Hope Dormitories] Pa Yan Daw Dormitory,PYD Dormitory (other donor),5143-43,HoG I,
hwf_project_line_847,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Salary Director,5144-01,HoG I,
hwf_project_line_848,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Salary Head master,5144-02,HoG I,
hwf_project_line_849,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Salary Cook,5144-03,HoG I,
hwf_project_line_850,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Salary Guard / Domitory,5144-04,HoG I,
hwf_project_line_851,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Salary Driver,5144-05,HoG I,
hwf_project_line_852,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Salary Other Staff,5144-06,HoG I,
hwf_project_line_853,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Supplies & teaching resource Domitory supplies,5144-07,HoG I,
hwf_project_line_854,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Supplies & teaching resource Others,5144-08,HoG I,
hwf_project_line_855,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Utilities Sanitation,5144-09,HoG I,
hwf_project_line_856,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Utilities Electricity,5144-10,HoG I,
hwf_project_line_857,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Utilities Drinking water,5144-11,HoG I,
hwf_project_line_858,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Utilities Used water,5144-12,HoG I,
hwf_project_line_859,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Utilities Others,5144-13,HoG I,
hwf_project_line_860,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Facilities House/ building / land Rent,5144-14,HoG I,
hwf_project_line_861,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Facilities Maintenance and dormitory improvement,5144-15,HoG I,
hwf_project_line_862,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Facilities Construction,5144-16,HoG I,
hwf_project_line_863,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Facilities Security & Emergency,5144-17,HoG I,
hwf_project_line_864,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Facilities Others,5144-18,HoG I,
hwf_project_line_865,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Equipment & Furniture Dormitory equipment,5144-19,HoG I,
hwf_project_line_866,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Equipment & Furniture Dormitory furniture,5144-20,HoG I,
hwf_project_line_867,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Equipment & Furniture Sport equipment,5144-21,HoG I,
hwf_project_line_868,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Equipment & Furniture Kitchen & Eating equipment,5144-22,HoG I,
hwf_project_line_869,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Equipment & Furniture Others,5144-23,HoG I,
hwf_project_line_870,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Transportation Car / Bus / Truck rent,5144-24,HoG I,
hwf_project_line_871,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Transportation Maintenance / repair,5144-25,HoG I,
hwf_project_line_872,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Transportation Gasoline / Petrol,5144-26,HoG I,
hwf_project_line_873,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Transportation Insurance / Tax,5144-27,HoG I,
hwf_project_line_874,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Transportation Others,5144-28,HoG I,
hwf_project_line_875,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Food Rice,5144-29,HoG I,
hwf_project_line_876,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Food Vegetable / Meat/ Fish/ Egg/ Fruit,5144-30,HoG I,
hwf_project_line_877,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Food Ingredients,5144-31,HoG I,
hwf_project_line_878,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Food Snack,5144-32,HoG I,
hwf_project_line_879,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Food Charcoal,5144-33,HoG I,
hwf_project_line_880,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Food Others,5144-34,HoG I,
hwf_project_line_881,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Medical & Health care First Aid Kit provided by HwF,5144-35,HoG I,
hwf_project_line_882,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Medical & Health care Medical supply,5144-36,HoG I,
hwf_project_line_883,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Medical & Health care Vitamine,5144-37,HoG I,
hwf_project_line_884,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Medical & Health care Milk,5144-38,HoG I,
hwf_project_line_885,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Medical & Health care Personal hygiene & Toiletries,5144-39,HoG I,
hwf_project_line_886,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Medical & Health care Health education / Training,5144-40,HoG I,
hwf_project_line_887,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Medical & Health care Others,5144-41,HoG I,
hwf_project_line_888,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,Miscellanous Miscellanous,5144-42,HoG I,
hwf_project_line_889,[Ray of Hope Dormitories] Naung Boh Deh Dormitory,PYD Dormitory (other donor),5144-43,HoG I,
hwf_project_line_890,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Salary Director,5145-01,HoG I,
hwf_project_line_891,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Salary Head master,5145-02,HoG I,
hwf_project_line_892,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Salary Cook,5145-03,HoG I,
hwf_project_line_893,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Salary Guard / Domitory,5145-04,HoG I,
hwf_project_line_894,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Salary Driver,5145-05,HoG I,
hwf_project_line_895,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Salary Other Staff,5145-06,HoG I,
hwf_project_line_896,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Supplies & teaching resource Domitory supplies,5145-07,HoG I,
hwf_project_line_897,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Supplies & teaching resource Others,5145-08,HoG I,
hwf_project_line_898,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Utilities Sanitation,5145-09,HoG I,
hwf_project_line_899,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Utilities Electricity,5145-10,HoG I,
hwf_project_line_900,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Utilities Drinking water,5145-11,HoG I,
hwf_project_line_901,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Utilities Used water,5145-12,HoG I,
hwf_project_line_902,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Utilities Others,5145-13,HoG I,
hwf_project_line_903,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Facilities House/ building / land Rent,5145-14,HoG I,
hwf_project_line_904,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Facilities Maintenance and dormitory improvement,5145-15,HoG I,
hwf_project_line_905,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Facilities Construction,5145-16,HoG I,
hwf_project_line_906,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Facilities Security & Emergency,5145-17,HoG I,
hwf_project_line_907,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Facilities Others,5145-18,HoG I,
hwf_project_line_908,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Equipment & Furniture Dormitory equipment,5145-19,HoG I,
hwf_project_line_909,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Equipment & Furniture Dormitory furniture,5145-20,HoG I,
hwf_project_line_910,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Equipment & Furniture Sport equipment,5145-21,HoG I,
hwf_project_line_911,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Equipment & Furniture Kitchen & Eating equipment,5145-22,HoG I,
hwf_project_line_912,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Equipment & Furniture Others,5145-23,HoG I,
hwf_project_line_913,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Transportation Car / Bus / Truck rent,5145-24,HoG I,
hwf_project_line_914,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Transportation Maintenance / repair,5145-25,HoG I,
hwf_project_line_915,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Transportation Gasoline / Petrol,5145-26,HoG I,
hwf_project_line_916,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Transportation Insurance / Tax,5145-27,HoG I,
hwf_project_line_917,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Transportation Others,5145-28,HoG I,
hwf_project_line_918,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Food Rice,5145-29,HoG I,
hwf_project_line_919,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Food Vegetable / Meat/ Fish/ Egg/ Fruit,5145-30,HoG I,
hwf_project_line_920,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Food Ingredients,5145-31,HoG I,
hwf_project_line_921,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Food Snack,5145-32,HoG I,
hwf_project_line_922,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Food Charcoal,5145-33,HoG I,
hwf_project_line_923,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Food Others,5145-34,HoG I,
hwf_project_line_924,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Medical & Health care First Aid Kit provided by HwF,5145-35,HoG I,
hwf_project_line_925,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Medical & Health care Medical supply,5145-36,HoG I,
hwf_project_line_926,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Medical & Health care Vitamine,5145-37,HoG I,
hwf_project_line_927,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Medical & Health care Milk,5145-38,HoG I,
hwf_project_line_928,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Medical & Health care Personal hygiene & Toiletries,5145-39,HoG I,
hwf_project_line_929,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Medical & Health care Health education / Training,5145-40,HoG I,
hwf_project_line_930,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Medical & Health care Others,5145-41,HoG I,
hwf_project_line_931,[Ray of Hope Dormitories] Naung Boh Deh(other donor),Miscellanous Miscellanous,5145-42,HoG I,
hwf_project_line_932,[Ray of Hope Dormitories] Naung Boh Deh(other donor),NBD Dormitory (other donor),5145-43,HoG I,
hwf_project_line_933,[Ray of Hope Dormitories] Paramii,Salary Director,5146-01,HoG I,
hwf_project_line_934,[Ray of Hope Dormitories] Paramii,Salary Head master,5146-02,HoG I,
hwf_project_line_935,[Ray of Hope Dormitories] Paramii,Salary Cook,5146-03,HoG I,
hwf_project_line_936,[Ray of Hope Dormitories] Paramii,Salary Guard / Domitory,5146-04,HoG I,
hwf_project_line_937,[Ray of Hope Dormitories] Paramii,Salary Driver,5146-05,HoG I,
hwf_project_line_938,[Ray of Hope Dormitories] Paramii,Salary Other Staff,5146-06,HoG I,
hwf_project_line_939,[Ray of Hope Dormitories] Paramii,Supplies & teaching resource Domitory supplies,5146-07,HoG I,
hwf_project_line_940,[Ray of Hope Dormitories] Paramii,Supplies & teaching resource Others,5146-08,HoG I,
hwf_project_line_941,[Ray of Hope Dormitories] Paramii,Utilities Sanitation,5146-09,HoG I,
hwf_project_line_942,[Ray of Hope Dormitories] Paramii,Utilities Electricity,5146-10,HoG I,
hwf_project_line_943,[Ray of Hope Dormitories] Paramii,Utilities Drinking water,5146-11,HoG I,
hwf_project_line_944,[Ray of Hope Dormitories] Paramii,Utilities Used water,5146-12,HoG I,
hwf_project_line_945,[Ray of Hope Dormitories] Paramii,Utilities Others,5146-13,HoG I,
hwf_project_line_946,[Ray of Hope Dormitories] Paramii,Facilities House/ building / land Rent,5146-14,HoG I,
hwf_project_line_947,[Ray of Hope Dormitories] Paramii,Facilities Maintenance and dormitory improvement,5146-15,HoG I,
hwf_project_line_948,[Ray of Hope Dormitories] Paramii,Facilities Construction,5146-16,HoG I,
hwf_project_line_949,[Ray of Hope Dormitories] Paramii,Facilities Security & Emergency,5146-17,HoG I,
hwf_project_line_950,[Ray of Hope Dormitories] Paramii,Facilities Others,5146-18,HoG I,
hwf_project_line_951,[Ray of Hope Dormitories] Paramii,Equipment & Furniture Dormitory equipment,5146-19,HoG I,
hwf_project_line_952,[Ray of Hope Dormitories] Paramii,Equipment & Furniture Dormitory furniture,5146-20,HoG I,
hwf_project_line_953,[Ray of Hope Dormitories] Paramii,Equipment & Furniture Sport equipment,5146-21,HoG I,
hwf_project_line_954,[Ray of Hope Dormitories] Paramii,Equipment & Furniture Kitchen & Eating equipment,5146-22,HoG I,
hwf_project_line_955,[Ray of Hope Dormitories] Paramii,Equipment & Furniture Others,5146-23,HoG I,
hwf_project_line_956,[Ray of Hope Dormitories] Paramii,Transportation Car / Bus / Truck rent,5146-24,HoG I,
